N: 10000000, val: 0.7, step: 25000

1.1, 1.2
Calculated sum of array elements: 6.33854e+006
Absolute error: 661457, Relative error: 0.0944939

1.3
Iteration number, Relative error
3625000	0.0362216
3650000	0.0364627
3675000	0.0367006
3700000	0.0369352
3725000	0.0371667
3750000	0.0373951
3775000	0.0376205
3800000	0.037843
3825000	0.0380625
3850000	0.0382791
3875000	0.038493
3900000	0.0387041
3925000	0.0389126
3950000	0.0391184
3975000	0.0393216
4000000	0.0395222
4025000	0.0397204
4050000	0.0399161
4075000	0.0401095
4100000	0.0403004
4125000	0.0404891
4150000	0.0406755
4175000	0.0408596
4200000	0.0410416
4225000	0.0412214
4250000	0.0413991
4275000	0.0415747
4300000	0.0417483
4325000	0.0419198
4350000	0.0420894
4375000	0.0422571
4400000	0.0424228
4425000	0.0425867
4450000	0.0427487
4475000	0.0429089
4500000	0.0430674
4525000	0.0432241
4550000	0.043379
4575000	0.0435323
4600000	0.0436839
4625000	0.0438339
4650000	0.0439823
4675000	0.044129
4700000	0.0442742
4725000	0.0444179
4750000	0.0445601
4775000	0.0447007
4800000	0.04484
4825000	0.0449777
4850000	0.0451141
4875000	0.045249
4900000	0.0453826
4925000	0.0455148
4950000	0.0456457
4975000	0.0457752
5000000	0.0459035
5025000	0.0460305
5050000	0.0461562
5075000	0.0462807
5100000	0.046404
5125000	0.0465261
5150000	0.0466469
5175000	0.0467667
5200000	0.0468852
5225000	0.0470027
5250000	0.047119
5275000	0.0472342
5300000	0.0473483
5325000	0.0474614
5350000	0.0475734
5375000	0.0476843
5400000	0.0477942
5425000	0.0479032
5450000	0.0480111
5475000	0.048118
5500000	0.048224
5525000	0.048329
5550000	0.048433
5575000	0.0485361
5600000	0.0486383
5625000	0.0487396
5650000	0.04884
5675000	0.0489395
5700000	0.0490382
5725000	0.0482952
5750000	0.046843
5775000	0.0454033
5800000	0.0439761
5825000	0.0425611
5850000	0.0411582
5875000	0.0397673
5900000	0.0383881
5925000	0.0370206
5950000	0.0356646
5975000	0.0343199
6000000	0.0329864
6025000	0.031664
6050000	0.0303525
6075000	0.0290519
6100000	0.0277618
6125000	0.0264823
6150000	0.0252132
6175000	0.0239544
6200000	0.0227058
6225000	0.0214671
6250000	0.0202384
6275000	0.0190195
6300000	0.0178102
6325000	0.0166105
6350000	0.0154202
6375000	0.0142393
6400000	0.0130676
6425000	0.0119051
6450000	0.0107515
6475000	0.00960684
6500000	0.00847099
6525000	0.00734384
6550000	0.0062253
6575000	0.00511526
6600000	0.00401364
6625000	0.00292032
6650000	0.00183523
6675000	0.000758266
6700000	0.000310661
6725000	0.00137164
6750000	0.00242476
6775000	0.00347011
6800000	0.00450777
6825000	0.00553783
6850000	0.00656038
6875000	0.00757548
6900000	0.00858323
6925000	0.0095837
6950000	0.010577
6975000	0.0115631
7000000	0.0125422
7025000	0.0135144
7050000	0.0144796
7075000	0.0154381
7100000	0.0163897
7125000	0.0173347
7150000	0.0182731
7175000	0.019205
7200000	0.0201304
7225000	0.0210493
7250000	0.021962
7275000	0.0228683
7300000	0.0237685
7325000	0.0246625
7350000	0.0255504
7375000	0.0264323
7400000	0.0273083
7425000	0.0281784
7450000	0.0290426
7475000	0.029901
7500000	0.0307537
7525000	0.0316008
7550000	0.0324422
7575000	0.0332781
7600000	0.0341085
7625000	0.0349334
7650000	0.0357529
7675000	0.0365671
7700000	0.0373761
7725000	0.0381798
7750000	0.0389782
7775000	0.0397716
7800000	0.0405599
7825000	0.0413431
7850000	0.0421214
7875000	0.0428947
7900000	0.0436631
7925000	0.0444267
7950000	0.0451854
7975000	0.0459395
8000000	0.0466888
8025000	0.0474334
8050000	0.0481734
8075000	0.0489088
8100000	0.0496397
8125000	0.0503661
8150000	0.051088
8175000	0.0518055
8200000	0.0525186
8225000	0.0532274
8250000	0.0539319
8275000	0.0546322
8300000	0.0553282
8325000	0.0560201
8350000	0.0567078
8375000	0.0573914
8400000	0.0580709
8425000	0.0587464
8450000	0.0594179
8475000	0.0600855
8500000	0.0607491
8525000	0.0614088
8550000	0.0620647
8575000	0.0627167
8600000	0.063365
8625000	0.0640094
8650000	0.0646502
8675000	0.0652873
8700000	0.0659207
8725000	0.0665505
8750000	0.0671767
8775000	0.0677993
8800000	0.0684183
8825000	0.0690339
8850000	0.069646
8875000	0.0702546
8900000	0.0708599
8925000	0.0714617
8950000	0.0720602
8975000	0.0726553
9000000	0.0732471
9025000	0.0738357
9050000	0.074421
9075000	0.0750031
9100000	0.0755819
9125000	0.0761577
9150000	0.0767302
9175000	0.0772996
9200000	0.077866
9225000	0.0784293
9250000	0.0789895
9275000	0.0795467
9300000	0.0801009
9325000	0.0806522
9350000	0.0812005
9375000	0.0817458
9400000	0.0822883
9425000	0.0828279
9450000	0.0833646
9475000	0.0838985
9500000	0.0844296
9525000	0.0849579
9550000	0.0854835
9575000	0.0860063
9600000	0.0865263
9625000	0.0870437
9650000	0.0875584
9675000	0.0880704
9700000	0.0885798
9725000	0.0890866
9750000	0.0895908
9775000	0.0900924
9800000	0.0905914
9825000	0.0910879
9850000	0.0915819
9875000	0.0920733
9900000	0.0925623
9925000	0.0930489
9950000	0.0935329
9975000	0.0940146
10000000	0.0944939

1.4, 1.5
Absolute error: 0, Relative error: 0

1.6
Iteration summing time: 0.082782 s
Recursive summing time: 0.083778 s

2.1
Absolute error: 0, Relative error: 0

2.3
Kahan summing time: 0.101726 s
Recursive summing time: 0.083778 s

